"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.621522458E0,1.810908415E0,4.424564695E-1,3.865104564E-1,1.903824401E0
9.631513458E0,1.535928481E0,2.627525291E-1,3.293643022E-1,1.592669468E0
9.641504458E0,1.264756254E0,6.769146144E-2,2.058138049E-1,1.283179581E0
9.651495458E0,1.105099200E0,-1.098247433E-1,8.372262642E-2,1.113694390E0
9.661486458E0,9.637106019E-1,-1.316968381E-1,6.005675197E-2,9.745198792E-1
9.671476458E0,9.460789078E-1,-1.539247361E-1,5.162872151E-2,9.599081462E-1
9.681467458E0,1.013533557E0,-1.445335230E-1,1.614476176E-1,1.036438876E0
9.691458458E0,1.006160803E0,-1.163186610E-2,3.855222769E-1,1.077553844E0
9.701449458E0,8.290579963E-1,2.141741538E-1,6.417414196E-1,1.070065315E0
9.711439458E0,7.705004704E-1,5.213137740E-1,8.063510652E-1,1.231113750E0
9.721430458E0,6.445993924E-1,8.756348696E-1,8.448829007E-1,1.376979273E0
9.731421458E0,5.949243718E-1,1.192827608E0,7.444182341E-1,1.526738752E0
9.741412458E0,6.856807601E-1,1.475127086E0,6.523818903E-1,1.752643762E0
9.751403458E0,8.209175026E-1,1.822144425E0,7.000999939E-1,2.117606161E0
9.761393458E0,1.026064725E0,2.092422028E0,8.367714970E-1,2.476131116E0
9.771384458E0,1.210441468E0,2.254536082E0,1.094831489E0,2.783299747E0
9.781375458E0,1.180309596E0,2.424942073E0,1.375819438E0,3.027598706E0
9.791366458E0,1.120661564E0,2.566050297E0,1.575469108E0,3.212880231E0
9.801357458E0,1.195039317E0,2.728434492E0,1.775357198E0,3.467616894E0
9.811347458E0,1.343193728E0,2.982125883E0,2.007352788E0,3.837539497E0
9.821338458E0,1.560330666E0,3.256915198E0,2.130078828E0,4.192775240E0
9.831329458E0,1.714425849E0,3.482131234E0,2.141576647E0,4.432927301E0
9.841320458E0,1.805015591E0,3.604875693E0,2.067790194E0,4.530890236E0
9.851311458E0,1.977856947E0,3.663769141E0,2.006700093E0,4.621900874E0
9.861301458E0,2.169794725E0,3.679394071E0,1.958030355E0,4.698918253E0
9.871292458E0,2.305510939E0,3.712326466E0,1.857896348E0,4.748528964E0
9.881283458E0,2.478731779E0,3.760751352E0,1.703283687E0,4.815447776E0
9.891274458E0,2.631732947E0,3.778599393E0,1.552839506E0,4.859541358E0
9.901264458E0,2.761244096E0,3.773652649E0,1.527925397E0,4.919296626E0
9.911255458E0,2.860474269E0,3.748635921E0,1.502389583E0,4.948914909E0
9.921246458E0,3.021189669E0,3.662159695E0,1.332110623E0,4.930874097E0
9.931237458E0,3.321037812E0,3.557469977E0,1.110226039E0,4.991741844E0
9.941228458E0,3.688566890E0,3.489093806E0,9.126723030E-1,5.158708368E0
9.951218458E0,3.867388778E0,3.480067459E0,7.706491359E-1,5.259416847E0
9.961209458E0,3.680141637E0,3.448759128E0,6.420092221E-1,5.084246044E0
9.971200458E0,3.457805355E0,3.266595556E0,4.988389774E-1,4.782876198E0
9.981191458E0,3.306884626E0,3.021064539E0,4.843833447E-1,4.505212992E0
9.991182458E0,3.188292568E0,2.826323899E0,4.695768790E-1,4.286469261E0
1.000117246E1,3.163767006E0,2.638156698E0,4.664604592E-1,4.145705947E0
1.001116346E1,3.191018540E0,2.534729978E0,4.279015803E-1,4.097627990E0
1.002115446E1,3.240114686E0,2.458820840E0,3.714525604E-1,4.084375118E0
1.003114546E1,3.270412034E0,2.419379616E0,3.248173611E-1,4.080992394E0
1.004113646E1,3.268023446E0,2.427304348E0,2.947848921E-1,4.081504842E0
1.005112646E1,3.181966465E0,2.429005010E0,2.207850158E-1,4.009204653E0
1.006111746E1,3.454219843E0,1.935441245E0,-7.622079492E-2,3.960224380E0
1.007110846E1,3.757236006E0,1.318367620E0,-1.130911441E-1,3.983428824E0
1.008109946E1,3.952482723E0,1.194282103E0,1.419493461E-1,4.131413685E0
1.009108946E1,4.179497362E0,1.244930685E0,4.178535788E-1,4.380941934E0
1.010108046E1,4.448517230E0,1.458559586E0,5.457415406E-1,4.713229831E0
1.011107146E1,4.592356396E0,1.694644133E0,7.173435791E-1,4.947336436E0
1.012106246E1,4.545341274E0,1.918029406E0,1.007841439E0,5.035345913E0
1.013105346E1,4.496548598E0,1.884726882E0,1.170854795E0,5.014184446E0
1.014104346E1,4.314690835E0,1.713703133E0,1.341987594E0,4.832625181E0
1.015103446E1,3.876934358E0,1.639604000E0,1.580423015E0,4.496293829E0
1.016102546E1,3.254595900E0,1.635310390E0,1.818553065E0,4.071089510E0
1.017101646E1,2.658220249E0,1.673257650E0,2.020382577E0,3.734684969E0
1.018100746E1,2.228192621E0,1.646668606E0,2.110222561E0,3.482728688E0
1.019099746E1,1.917228338E0,1.534739450E0,2.134755431E0,3.253977632E0
1.020098846E1,1.674641393E0,1.287541099E0,1.966789337E0,2.886251232E0
1.021097946E1,1.304322608E0,9.174772525E-1,1.647364132E0,2.292777913E0
1.022097046E1,7.805775619E-1,5.562292528E-1,1.288241011E0,1.605695243E0
1.023096146E1,2.824304563E-1,2.407702142E-1,1.105923657E0,1.166535209E0
1.024095171E1,-1.164823830E-2,5.831515878E-2,1.239816856E0,1.241242190E0
1.025094271E1,-1.370078641E-1,-2.003840804E-2,1.741855137E0,1.747349997E0
1.026093371E1,-8.364909768E-2,-1.472068700E-1,2.309785838E0,2.315983085E0
1.027092471E1,2.133502811E-1,-2.625180557E-1,2.697915827E0,2.719040986E0
1.028091471E1,6.173730022E-1,-2.418078026E-1,2.839441835E0,2.915827562E0
1.029090571E1,7.173773468E-1,-8.317956626E-2,2.854770895E0,2.944701337E0
1.030089671E1,5.435174060E-1,-4.764603674E-3,2.801165961E0,2.853412801E0
1.031088771E1,2.032375216E-1,-1.479979983E-1,2.726285348E0,2.737853301E0
1.032087871E1,-9.783970535E-2,-3.299361598E-1,2.638427424E0,2.660776156E0
1.033086871E1,-3.215939373E-1,-4.884667477E-1,2.580219562E0,2.645667291E0
1.034085971E1,-3.737031537E-1,-6.231208152E-1,2.580309609E0,2.680658739E0
1.035085071E1,-3.664643008E-1,-7.635481310E-1,2.686451776E0,2.816793386E0
1.036084171E1,-2.710044122E-1,-1.015151774E0,2.729187906E0,2.924456042E0
1.037083271E1,-7.162839174E-2,-1.279653644E0,2.599247571E0,2.898056592E0
1.038082271E1,5.259862840E-2,-1.333431071E0,2.436703162E0,2.778187779E0
1.039081371E1,9.103763938E-2,-1.258381181E0,2.206951003E0,2.542133705E0
1.040080471E1,1.099428570E-1,-1.160697304E0,1.914225354E0,2.241330937E0
1.041079571E1,1.537730008E-1,-9.918259151E-1,1.661620814E0,1.941223457E0
1.042078671E1,8.961150348E-2,-8.482079199E-1,1.561220759E0,1.779015782E0
1.043077671E1,-1.157643449E-1,-7.947039963E-1,1.572862711E0,1.766027444E0
1.044076771E1,-2.782058430E-1,-8.575064546E-1,1.698701516E0,1.923097151E0
1.045075871E1,-3.000504559E-1,-1.139276322E0,1.807672712E0,2.157698183E0
1.046074971E1,-3.826850617E-1,-1.442674309E0,1.999078685E0,2.494809133E0
1.047073971E1,-5.933017695E-1,-1.699803132E0,2.263438614E0,2.892143156E0
1.048073071E1,-7.376543212E-1,-2.044230446E0,2.438339213E0,3.266268534E0
1.049072171E1,-9.097174126E-1,-2.375031555E0,2.575192126E0,3.619388781E0
1.050071271E1,-1.152086256E0,-2.644710258E0,2.705907801E0,3.955215812E0
1.051070371E1,-1.450132871E0,-2.957927766E0,2.707970991E0,4.264425976E0
1.052069371E1,-1.743708120E0,-3.408774698E0,2.655486091E0,4.659599696E0
1.053068471E1,-1.853968481E0,-3.825759819E0,2.555084721E0,4.960049924E0
1.054067571E1,-1.811729364E0,-4.146507664E0,2.379867057E0,5.112695601E0
1.055066671E1,-1.826747938E0,-4.451386458E0,2.199621956E0,5.290575222E0
1.056065771E1,-1.820086205E0,-4.768760460E0,1.964239805E0,5.469188983E0
1.057064771E1,-1.741709542E0,-4.957287557E0,1.754861538E0,5.539656222E0
1.058063871E1,-1.982323050E0,-5.034446830E0,1.676196899E0,5.664353061E0
1.059062971E1,-2.333179379E0,-5.112124166E0,1.610478873E0,5.845612175E0
1.060062071E1,-2.550849583E0,-5.195533528E0,1.495819652E0,5.978116648E0
1.061061171E1,-2.608970321E0,-5.313397608E0,1.339228878E0,6.068974729E0
1.062060171E1,-2.437739874E0,-5.352096235E0,1.185838577E0,5.999476888E0
1.063059271E1,-2.031943692E0,-5.275359131E0,1.043682386E0,5.748693943E0
1.064058371E1,-1.450291915E0,-4.947367170E0,9.686953533E-1,5.245775371E0
1.065057471E1,-1.126067315E0,-4.317765886E0,9.956209043E-1,4.571913257E0
1.066056571E1,-1.092430623E0,-3.701844748E0,1.003739032E0,3.988051059E0
1.067055571E1,-1.119686834E0,-3.437005055E0,9.405508040E-1,3.735149016E0
1.068054671E1,-1.183983402E0,-3.674040068E0,7.525227673E-1,3.932769715E0
1.069053771E1,-1.213238776E0,-3.978879393E0,4.829460990E-1,4.187680323E0
1.070052871E1,-1.134799547E0,-4.235459602E0,2.929633382E-1,4.394623484E0
1.071051871E1,-1.044811483E0,-4.387769921E0,2.108014798E-1,4.515372984E0
1.072050971E1,-8.338322479E-1,-4.349353130E0,1.777530169E-1,4.432126465E0
1.073050071E1,-4.137934184E-1,-4.008773868E0,2.805868292E-1,4.039829438E0
1.074049171E1,-4.671808362E-2,-3.292677354E0,3.814115381E-1,3.315023604E0
1.075048271E1,2.607133126E-1,-2.307312904E0,6.144581652E-1,2.401920712E0
1.076047271E1,4.968595487E-1,-1.250532025E0,8.836255284E-1,1.609811738E0
1.077046371E1,5.844233572E-1,-2.824063365E-1,9.870564875E-1,1.181348598E0
1.078045471E1,6.592086607E-1,5.484666355E-1,8.521460196E-1,1.208935295E0
1.079044571E1,7.494072247E-1,1.215926741E0,7.157029966E-1,1.597598137E0
1.080043671E1,8.111848122E-1,1.709306027E0,6.121591862E-1,1.988589138E0
1.081042671E1,7.424151242E-1,1.989763632E0,5.884202215E-1,2.203764481E0
1.082041771E1,6.363337684E-1,2.038439071E0,6.714588699E-1,2.238528876E0
1.083040871E1,5.423801225E-1,1.958741522E0,8.093002546E-1,2.187649755E0
1.084039971E1,5.336543226E-1,1.797665934E0,8.876877353E-1,2.074699800E0
1.085039071E1,7.261516786E-1,1.610244546E0,9.934626970E-1,2.026610936E0
1.086038071E1,9.348861676E-1,1.487572592E0,1.097688585E0,2.071667105E0
1.087037171E1,1.109455376E0,1.336604209E0,1.023046100E0,2.015942798E0
1.088036271E1,1.499139555E0,1.201994288E0,7.982398076E-1,2.080720179E0
1.089035371E1,1.710839167E0,1.143993709E0,6.128241608E-1,2.147381129E0
1.090034371E1,1.500747539E0,1.013055255E0,4.691111483E-1,1.870451655E0
1.091033471E1,1.161020801E0,8.125668016E-1,3.009643757E-1,1.448728292E0
1.092032571E1,8.644178635E-1,6.991536221E-1,2.900403151E-1,1.148981033E0
1.093031671E1,5.506486702E-1,6.930573151E-1,3.796746227E-1,9.631693616E-1
1.094030771E1,3.527250981E-1,7.671991324E-1,4.961961821E-1,9.793978532E-1
1.095029771E1,2.839571643E-1,9.374525106E-1,6.718671517E-1,1.187793901E0
1.096028871E1,3.003281987E-1,1.180867420E0,8.632555832E-1,1.493269933E0
1.097027971E1,4.234536034E-1,1.509771547E0,9.887149040E-1,1.853720648E0
1.098027071E1,6.036560190E-1,1.787828870E0,9.317945985E-1,2.104512731E0
1.099026171E1,5.871119070E-1,2.041749765E0,7.699264200E-1,2.259696702E0
1.100025171E1,3.661122984E-1,2.250742701E0,6.640424077E-1,2.375043840E0
1.101024271E1,1.514849854E-1,2.350945851E0,5.775857694E-1,2.425592591E0
1.102023371E1,1.335270166E-2,2.399563695E0,6.027029228E-1,2.474133188E0
1.103022471E1,-5.531816840E-2,2.425156665E0,6.534778047E-1,2.512265550E0
1.104021571E1,-7.166522920E-2,2.415541796E0,7.572014169E-1,2.532455737E0
1.105020571E1,-6.028830171E-2,2.382038420E0,8.804738791E-1,2.540270845E0
1.106019671E1,8.821284950E-2,2.429718078E0,9.418765140E-1,2.607382368E0
1.107018771E1,3.588746148E-1,2.535907023E0,8.952541785E-1,2.713133882E0
1.108017871E1,6.146429372E-1,2.622074809E0,7.924158347E-1,2.807309227E0
1.109016871E1,8.489052004E-1,2.663331593E0,6.538951497E-1,2.870810701E0
1.110015971E1,1.169693391E0,2.731187654E0,5.220370746E-1,3.016635765E0
1.111015071E1,1.387209814E0,2.826728818E0,3.693874700E-1,3.170361806E0
1.112014171E1,1.522207405E0,2.827399494E0,2.503989704E-1,3.220869902E0
1.113013271E1,1.643617821E0,2.754033602E0,1.996229191E-1,3.213414062E0
1.114012271E1,1.717285137E0,2.676366206E0,2.679885645E-1,3.191210144E0
1.115011371E1,1.788352781E0,2.604652153E0,3.282919228E-1,3.176506586E0
1.116010471E1,1.853431122E0,2.483232965E0,2.957871048E-1,3.112738809E0
1.117009571E1,1.885441119E0,2.333704458E0,2.266790092E-1,3.008728649E0
1.118008671E1,1.848152840E0,2.137219594E0,2.038774994E-1,2.832832954E0
1.119007671E1,1.835889475E0,1.844611766E0,2.237657802E-1,2.612116739E0
1.120006771E1,1.878944862E0,1.484221846E0,3.203351779E-1,2.415773770E0
1.121005871E1,2.016631588E0,1.142405021E0,4.775840561E-1,2.366427418E0
1.122004971E1,2.175551893E0,9.529730675E-1,6.206293166E-1,2.454865466E0
1.123004071E1,2.413513690E0,8.954654092E-1,6.730835187E-1,2.660817178E0
1.124003058E1,2.595431094E0,9.129187632E-1,6.255256288E-1,2.821518304E0
1.125002158E1,2.911568409E0,1.091589501E0,6.867439301E-1,3.184401901E0
1.126001258E1,3.300770193E0,1.371610319E0,7.518854208E-1,3.652633354E0
1.127000358E1,3.332022391E0,1.745207346E0,9.016922553E-1,3.867967272E0
1.127999358E1,3.018875341E0,2.060853788E0,9.227853549E-1,3.769915049E0
1.128998458E1,2.794494288E0,2.141440699E0,8.503276818E-1,3.621881246E0
1.129997558E1,2.962960757E0,1.879722835E0,7.960842316E-1,3.598089005E0
1.130996658E1,3.094954049E0,1.487515582E0,1.042640266E0,3.588668541E0
1.131995758E1,3.051768853E0,1.354943708E0,1.590464877E0,3.698478621E0
1.132994758E1,3.087497680E0,1.248824345E0,2.082294066E0,3.927868728E0
1.133993858E1,3.238621307E0,1.224698441E0,2.322818259E0,4.169417094E0
1.134992958E1,3.418402138E0,1.202032587E0,2.299517104E0,4.291635403E0
1.135992058E1,3.554749267E0,1.266553688E0,2.225024746E0,4.380768850E0
1.136991158E1,3.678315552E0,1.382843698E0,2.208385909E0,4.507685694E0
1.137990158E1,3.782489546E0,1.523585301E0,2.305847007E0,4.684599210E0
1.138989258E1,3.645197507E0,1.740023497E0,2.616320271E0,4.812512691E0
1.139988358E1,3.450381730E0,1.857366298E0,2.971690650E0,4.917915104E0
1.140987458E1,3.251275851E0,1.843120142E0,3.260572339E0,4.959759923E0
1.141986558E1,2.979791383E0,1.673922771E0,3.361706074E0,4.793979751E0
1.142985558E1,2.766162189E0,1.456636144E0,3.374479609E0,4.600060298E0
1.143984658E1,2.514424937E0,1.315582591E0,3.497284001E0,4.503785708E0
1.144983758E1,2.265476223E0,1.202112694E0,3.630183027E0,4.444736916E0
1.145982858E1,2.095861360E0,1.013810423E0,3.667070771E0,4.343714362E0
1.146981858E1,1.986609060E0,8.409728676E-1,3.647594866E0,4.237782347E0
1.147980958E1,1.902952945E0,7.456050727E-1,3.601201887E0,4.140750158E0
1.148980058E1,1.809594546E0,6.309715793E-1,3.490262665E0,3.981794950E0
1.149979158E1,1.817840289E0,4.538108853E-1,3.328884190E0,3.819942093E0
1.150978258E1,1.954640577E0,1.630630571E-1,3.163316771E0,3.722066945E0
1.151977258E1,2.127408843E0,-1.648429495E-1,3.088594033E0,3.753991833E0
1.152976358E1,2.073748945E0,-3.970984483E-1,3.138878918E0,3.782946302E0
1.153975458E1,1.919437416E0,-6.203784710E-1,3.166999347E0,3.754862754E0
1.154974558E1,1.650792355E0,-8.594518232E-1,3.219358824E0,3.718607814E0
1.155973658E1,1.385400100E0,-1.118922895E0,3.259759576E0,3.714479018E0
1.156972658E1,1.101896095E0,-1.318030820E0,3.325863811E0,3.743360835E0
1.157971758E1,7.438886225E-1,-1.580602524E0,3.325851824E0,3.756722638E0
1.158970858E1,4.404327482E-1,-1.886043528E0,3.315402850E0,3.839666295E0
1.159969958E1,1.148551029E-1,-2.107521293E0,3.269646341E0,3.891712334E0
1.160969058E1,-1.666567558E-1,-2.218110121E0,3.174608914E0,3.876329287E0
1.161968058E1,-4.535457140E-1,-2.275598191E0,2.976109976E0,3.773762238E0
1.162967158E1,-7.520905119E-1,-2.325325252E0,2.720089638E0,3.656728771E0
1.163966258E1,-1.079611187E0,-2.362808390E0,2.482559659E0,3.593261229E0
1.164965358E1,-1.344336274E0,-2.371692649E0,2.270130314E0,3.547627050E0
1.165964358E1,-1.515804704E0,-2.410075527E0,2.040003640E0,3.502533768E0
1.166963458E1,-1.528911238E0,-2.379568995E0,1.814595962E0,3.360457808E0
1.167962558E1,-1.295847654E0,-2.280982600E0,1.589828407E0,3.067516443E0
1.168961658E1,-9.149512553E-1,-2.208511186E0,1.361978201E0,2.751298253E0
1.169960758E1,-7.602479625E-1,-2.260267377E0,1.143018686E0,2.644480534E0
1.170959758E1,-7.189444005E-1,-2.367106678E0,9.236437261E-1,2.640680368E0
1.171958858E1,-6.680905813E-1,-2.436777276E0,7.182535520E-1,2.626807317E0
1.172957958E1,-5.286146075E-1,-2.480779766E0,5.436287954E-1,2.594076699E0
1.173957058E1,-2.631966251E-1,-2.591420488E0,5.941376290E-1,2.671653446E0
1.174956158E1,-2.230443799E-1,-2.838391090E0,9.373601246E-1,2.997475067E0
1.175955158E1,-6.398777658E-1,-3.313607755E0,1.341337530E0,3.631614830E0
1.176954258E1,-1.223051573E0,-4.052630324E0,1.618792590E0,4.532125014E0
1.177953358E1,-1.756158012E0,-4.712926567E0,1.956139219E0,5.396503352E0
1.178952458E1,-2.235219221E0,-5.242969649E0,2.467931972E0,6.210927783E0
1.179951558E1,-2.616337228E0,-5.678055119E0,2.851869507E0,6.871585706E0
1.180950558E1,-2.842950164E0,-5.917974563E0,3.026317970E0,7.229342226E0
1.181949658E1,-2.825276370E0,-6.060916182E0,3.027429818E0,7.340451133E0
1.182948758E1,-2.610920953E0,-6.139833128E0,2.794276772E0,7.233425311E0
1.183947858E1,-2.200661007E0,-5.994768385E0,2.422706097E0,6.830055761E0
1.184946858E1,-2.008325619E0,-5.685905591E0,2.096011488E0,6.384055007E0
1.185945958E1,-2.107893761E0,-5.384696801E0,1.788990858E0,6.052988026E0
1.186945058E1,-2.212653061E0,-5.226906763E0,1.500743007E0,5.870997995E0
1.187944158E1,-2.303934529E0,-4.978098382E0,1.381825844E0,5.656767670E0
1.188943258E1,-2.288313108E0,-4.617774242E0,1.278425875E0,5.309857677E0
1.189942258E1,-2.124285845E0,-4.608178961E0,9.414438200E-1,5.160835219E0
1.190941358E1,-1.934551883E0,-4.910832013E0,4.862544537E-1,5.300491057E0
1.191940458E1,-1.697390571E0,-5.261884807E0,-3.656950995E-2,5.529005680E0
1.192939558E1,-1.428106409E0,-5.595243343E0,-6.827147600E-1,5.814837523E0
1.193938658E1,-1.008057055E0,-5.685064761E0,-1.258731137E0,5.909360747E0
1.194937658E1,-4.139688349E-1,-5.381715891E0,-1.479509136E0,5.596711839E0
1.195936758E1,1.974341601E-1,-4.544841044E0,-9.318510242E-1,4.643587697E0
1.196935858E1,2.952457988E-1,-3.650460294E0,5.038560346E-2,3.662727009E0
1.197934958E1,2.102477485E-1,-3.012627299E0,1.046161751E0,3.196025934E0
1.198934058E1,1.196831489E-1,-2.428181722E0,1.912327348E0,3.093119205E0
1.199933058E1,-5.225188851E-2,-1.736087298E0,2.466613132E0,3.016771405E0
1.200932158E1,-5.223960936E-2,-1.053695889E0,2.683786907E0,2.883698349E0
1.201931258E1,5.213260531E-2,-5.348020580E-1,2.528393351E0,2.584860535E0
1.202930358E1,8.531906247E-2,-7.938801236E-2,2.206074066E0,2.209150195E0
1.203929358E1,2.765733004E-3,2.848753233E-1,1.761032981E0,1.783927902E0
1.204928458E1,-1.492425781E-1,5.610514516E-1,1.305037869E0,1.428347268E0
1.205927558E1,-2.020242244E-1,6.489659469E-1,8.570544648E-1,1.093852341E0
1.206926658E1,-5.560643613E-2,6.262407432E-1,3.989192712E-1,7.445845346E-1
1.207925758E1,1.180465132E-1,6.254355817E-1,-1.810181022E-2,6.367356764E-1
1.208924758E1,2.852716184E-1,5.782776412E-1,-4.039255111E-1,7.608815579E-1
1.209923858E1,3.430777770E-1,4.628806476E-1,-7.228013702E-1,9.243390481E-1
1.210922958E1,2.605788267E-1,3.381816110E-1,-9.970448475E-1,1.084604331E0
1.211922058E1,1.669315749E-1,2.405958210E-1,-1.178831274E0,1.214658665E0
1.212921158E1,4.377401054E-2,1.165420246E-1,-1.233829161E0,1.240093789E0
1.213920158E1,-3.055053234E-2,3.620654404E-2,-1.238116047E0,1.239022032E0
1.214919258E1,-2.309123933E-2,-2.679866642E-2,-1.159194277E0,1.159733912E0
1.215918358E1,7.292413473E-2,-1.620292693E-2,-9.695233190E-1,9.723970024E-1
1.216917458E1,2.211440349E-1,1.595161361E-1,-6.396620035E-1,6.953542698E-1
1.217916558E1,3.609901375E-1,4.414530873E-1,-2.537222354E-1,6.241551733E-1
1.218915558E1,5.851355481E-1,7.459062043E-1,-3.332693651E-2,9.486149693E-1
1.219914658E1,6.720204949E-1,1.072474076E0,3.881484076E-2,1.266222248E0
1.220913758E1,7.173276454E-1,1.332778668E0,6.155013084E-2,1.514809013E0
1.221912858E1,8.936235362E-1,1.554095488E0,1.490069354E-1,1.798882675E0
1.222911858E1,9.145916516E-1,1.803180150E0,3.246173863E-1,2.047758040E0
1.223910908E1,8.832985228E-1,2.012319852E0,4.386299054E-1,2.240991669E0
1.224910008E1,9.065505606E-1,2.172328615E0,5.603481777E-1,2.419676758E0
1.225909108E1,9.302773923E-1,2.320133363E0,7.164300978E-1,2.600328236E0
1.226908208E1,9.756096858E-1,2.437888393E0,7.640289183E-1,2.734749397E0
1.227907208E1,9.921140367E-1,2.555690785E0,7.016695328E-1,2.829873810E0
1.228906308E1,1.163089546E0,2.632812051E0,5.042089140E-1,2.922105956E0
1.229905408E1,1.439560520E0,2.670023439E0,3.329381204E-1,3.051590970E0
1.230904508E1,1.724491246E0,2.755402728E0,2.074289520E-1,3.257167637E0
1.231903608E1,1.897844818E0,2.922636896E0,9.575283408E-2,3.486085195E0
1.232902608E1,1.995258846E0,3.001465842E0,-3.741530970E-2,3.604338353E0
1.233901708E1,1.967548891E0,2.993359846E0,-1.469032533E-1,3.585112603E0
1.234900808E1,1.876116564E0,2.957908470E0,-1.758281136E-1,3.507128656E0
1.235899908E1,1.823401576E0,2.907303742E0,-1.798590378E-1,3.436503693E0
1.236898908E1,1.872282545E0,2.810238793E0,-2.119731157E-1,3.383462222E0
1.237898008E1,1.980258983E0,2.758812824E0,-2.420909540E-1,3.404567795E0
1.238897108E1,1.990203343E0,2.635095096E0,-2.863451672E-1,3.314608434E0
1.239896208E1,2.057954446E0,2.368755885E0,-3.238552018E-1,3.154530573E0
1.240895308E1,2.128769490E0,2.062897682E0,-3.499453318E-1,2.984906720E0
1.241894308E1,2.310826058E0,1.833043343E0,-3.689522910E-1,2.972556267E0
1.242893408E1,2.430263039E0,1.589082303E0,-3.629366755E-1,2.926274771E0
1.243892508E1,2.460615351E0,1.333943433E0,-3.219501789E-1,2.817389732E0
1.244891608E1,2.522145016E0,1.101458431E0,-2.416258080E-1,2.762753914E0
1.245890708E1,2.606396377E0,1.046384676E0,-9.521854475E-2,2.810211653E0
1.246889708E1,2.832228125E0,1.190794238E0,5.813652635E-2,3.072928070E0
1.247888808E1,3.074511598E0,1.465761309E0,9.000984505E-2,3.407224612E0
1.248887908E1,3.187998453E0,1.877765479E0,2.973338395E-2,3.700029919E0
1.249887008E1,3.296290641E0,2.342886926E0,9.767554477E-2,4.045267809E0
1.250886108E1,3.483850023E0,2.833075386E0,1.709608912E-1,4.493634916E0
1.251885108E1,4.046596583E0,3.040980155E0,1.566854990E-1,5.064292108E0
1.252884208E1,4.705094222E0,2.709701767E0,3.341704211E-1,5.439858930E0
1.253883308E1,4.655895165E0,2.635360852E0,5.768406880E-1,5.381006577E0
1.254882408E1,4.423091197E0,2.628799984E0,8.586425686E-1,5.216473153E0
1.255881408E1,4.185791890E0,2.428553021E0,1.098683635E0,4.962441864E0
1.256880508E1,4.071977007E0,2.142259601E0,1.454126811E0,4.825428243E0
1.257879608E1,3.931437424E0,1.909374942E0,2.093794370E0,4.846224072E0
1.258878708E1,3.812663518E0,1.675866385E0,2.769449494E0,5.001477955E0
1.259877808E1,3.840641275E0,1.730344016E0,3.379728069E0,5.400664555E0
1.260876808E1,3.743331327E0,2.139804356E0,3.774875886E0,5.730705023E0
1.261875908E1,3.475132994E0,2.725109765E0,3.767840517E0,5.805117976E0
1.262875008E1,3.347833262E0,2.947569424E0,3.276715625E0,5.534710321E0
1.263874108E1,3.045215878E0,2.791347609E0,2.769434291E0,4.973402006E0
1.264873208E1,2.527263084E0,2.504836673E0,2.427872843E0,4.307648082E0
1.265872208E1,1.956199445E0,2.158844351E0,2.357211581E0,3.747502053E0
1.266871308E1,1.519807123E0,1.803790600E0,2.504046714E0,3.440018047E0
1.267870408E1,1.240573339E0,1.414412523E0,2.863103178E0,3.425922474E0
1.268869508E1,1.233777705E0,9.947452837E-1,3.264661882E0,3.629014027E0
1.269868608E1,1.354278295E0,5.175747719E-1,3.530220197E0,3.816334365E0
1.270867608E1,1.475539023E0,1.786075875E-1,3.667191224E0,3.956944219E0
1.271866708E1,1.460532728E0,1.631899416E-2,3.691431441E0,3.969897763E0
1.272865808E1,1.323583921E0,-7.961451888E-2,3.492950045E0,3.736162856E0
1.273864908E1,1.331553091E0,-1.039977005E-1,3.166995839E0,3.437108058E0
1.274863908E1,1.497543265E0,-1.619971097E-1,2.893067819E0,3.261705121E0
1.275863008E1,1.672468568E0,-2.394776872E-1,2.714111445E0,3.197014484E0
1.276862108E1,1.728221769E0,-3.484759265E-1,2.673853658E0,3.202761205E0
1.277861208E1,1.455799992E0,-6.367867814E-1,2.675924449E0,3.112141173E0
1.278860308E1,1.004794893E0,-1.028660450E0,2.573131567E0,2.947670464E0
1.279859308E1,5.387840849E-1,-1.345431312E0,2.431026685E0,2.830258725E0
1.280858408E1,1.153620565E-1,-1.552669498E0,2.322266281E0,2.795891925E0
1.281857508E1,-1.092178023E-1,-1.729100752E0,2.199958902E0,2.800274471E0
1.282856608E1,-2.940132058E-1,-1.843608238E0,2.012127624E0,2.744811957E0
1.283855708E1,-4.314520097E-1,-1.903548338E0,1.751796866E0,2.622677901E0
1.284854708E1,-5.647796363E-1,-1.955326748E0,1.513675733E0,2.536433116E0
1.285853808E1,-7.794923186E-1,-2.019741284E0,1.393055714E0,2.574406213E0
1.286852908E1,-1.038200621E0,-2.087424998E0,1.400046791E0,2.719436461E0
1.287852008E1,-1.194586743E0,-2.211439472E0,1.471950002E0,2.912754509E0
1.288851008E1,-1.259714785E0,-2.337585402E0,1.559961268E0,3.079718495E0
1.289850108E1,-1.285417975E0,-2.434432396E0,1.588780733E0,3.178519259E0
1.290849208E1,-1.299897435E0,-2.533648536E0,1.583457574E0,3.258288835E0
1.291848308E1,-1.320106582E0,-2.689175994E0,1.587616113E0,3.390409096E0
1.292847408E1,-1.349863647E0,-2.890313196E0,1.604940098E0,3.570976750E0
