"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.152816525E1,9.837907591E0,4.669285288E0,-1.177785865E0,1.095325661E1
1.153815625E1,5.311297873E0,4.423381804E0,4.539205205E-1,6.926921070E0
1.154814725E1,1.851422603E0,4.268334695E0,2.143986869E0,5.122804546E0
1.155813825E1,-5.358797729E-1,3.616108779E0,3.074646084E0,4.776699527E0
1.156812925E1,-2.396739782E0,2.463986855E0,3.038574611E0,4.587867530E0
1.157812025E1,-4.129164530E0,1.269266796E0,2.452468425E0,4.967458031E0
1.158811125E1,-6.268925616E0,1.752290663E-1,1.907608498E0,6.555082287E0
1.159810225E1,-8.766871346E0,-8.966420151E-1,1.096844686E0,8.880600676E0
1.160809325E1,-1.110844908E1,-2.159929595E0,-2.130473953E-1,1.131849487E1
1.161808425E1,-1.326208385E1,-3.480602480E0,-1.741205512E0,1.382133345E1
1.162807525E1,-1.571768288E1,-4.591189291E0,-3.458060294E0,1.673567313E1
1.163806625E1,-1.813792730E1,-5.451493639E0,-5.413915338E0,1.969806257E1
1.164805725E1,-2.066946060E1,-6.442229487E0,-7.099486932E0,2.278446043E1
1.165804825E1,-2.213032662E1,-6.929829385E0,-8.496137660E0,2.469733279E1
1.166803879E1,-2.208102992E1,-6.857180069E0,-8.748710479E0,2.472109900E1
1.167802979E1,-2.040341697E1,-6.468572947E0,-7.864729586E0,2.280341710E1
1.168802079E1,-1.768170181E1,-5.910522287E0,-6.135882164E0,1.962717255E1
1.169801179E1,-1.514741329E1,-5.322387117E0,-4.411485059E0,1.665031935E1
1.170800279E1,-1.316566795E1,-4.918859071E0,-2.904359962E0,1.435149100E1
1.171799379E1,-1.165107537E1,-4.748646038E0,-1.659477224E0,1.269058947E1
1.172798479E1,-1.046932619E1,-4.651443972E0,-6.470283258E-1,1.147437874E1
1.173797579E1,-9.396097239E0,-4.485713122E0,2.127065027E-1,1.041410148E1
1.174796679E1,-8.285075979E0,-4.355008849E0,9.337254953E-1,9.406403635E0
1.175795779E1,-7.589599378E0,-3.995969051E0,1.529431640E0,8.712574161E0
1.176794879E1,-7.088549715E0,-3.468219246E0,1.942999356E0,8.127196829E0
1.177793979E1,-6.685064353E0,-2.978064115E0,2.143524939E0,7.625854079E0
1.178793079E1,-6.510912051E0,-2.618767624E0,2.051479239E0,7.311531076E0
1.179792179E1,-6.694484802E0,-2.403694168E0,1.717751745E0,7.317413715E0
1.180791279E1,-7.156190305E0,-2.541913868E0,1.175849340E0,7.684725595E0
1.181790379E1,-7.495965575E0,-2.922113278E0,6.079116225E-1,8.068320919E0
1.182789479E1,-7.287495965E0,-3.312144781E0,1.128536010E-1,8.005662772E0
1.183788579E1,-6.592580112E0,-3.625111444E0,-2.509940708E-1,7.527718349E0
1.184787679E1,-5.590436931E0,-4.133410778E0,-3.901975644E-1,6.963499399E0
1.185786779E1,-4.302895832E0,-4.912945197E0,-7.685825837E-1,6.575915315E0
1.186785879E1,-1.744761204E0,-5.391418176E0,-1.525274270E0,5.868393579E0
1.187784979E1,2.631858078E0,-5.285656078E0,-2.204876264E0,6.302881599E0
1.188784079E1,9.546210467E0,-4.472684941E0,-2.247280272E0,1.077892914E1
1.189783179E1,9.492710783E0,-4.169971956E0,-2.183600585E0,1.059567533E1
1.190782279E1,9.449731994E0,-3.854034907E0,-2.066069212E0,1.041247626E1
1.191781379E1,9.423598448E0,-3.569398004E0,-1.916299800E0,1.025753454E1
1.192780479E1,9.414017785E0,-3.354164042E0,-1.759904323E0,1.014748296E1
1.193779579E1,9.414066902E0,-3.205870467E0,-1.624119111E0,1.007670700E1
1.194778679E1,9.416367781E0,-3.087600298E0,-1.523026600E0,1.002600957E1
1.195777779E1,9.418044763E0,-2.971364960E0,-1.451744363E0,9.981790349E0
1.196776879E1,9.418845831E0,-2.862047463E0,-1.407311518E0,9.944169054E0
1.197775979E1,9.417090497E0,-2.786623643E0,-1.404735381E0,9.920692831E0
1.198775079E1,9.410492499E0,-2.765232190E0,-1.461743102E0,9.916681452E0
1.199774179E1,9.399426643E0,-2.802095668E0,-1.582968746E0,9.935127146E0
1.200773279E1,9.387278468E0,-2.891304006E0,-1.761245674E0,9.979109290E0
1.201772379E1,1.199756500E1,4.457081062E0,2.677493842E0,1.307578337E1
1.202771479E1,7.486958524E0,3.841563966E0,1.972057679E0,8.642984041E0
1.203770579E1,3.291208826E0,3.091660605E0,8.234867692E-1,4.590049160E0
1.204769679E1,-5.697205335E-1,2.201301423E0,-5.211804575E-1,2.332796286E0
1.205768779E1,-3.963649735E0,1.160301886E0,-1.707837206E0,4.469175272E0
1.206767879E1,-7.125568437E0,2.189658009E-1,-2.579703253E0,7.581328409E0
1.207766979E1,-1.028893842E1,-5.498186579E-1,-3.309080840E0,1.082194855E1
1.208766079E1,-1.353843496E1,-1.522335751E0,-3.979510308E0,1.419306977E1
1.209765179E1,-1.622769574E1,-2.912776152E0,-4.382463573E0,1.705955336E1
1.210764279E1,-1.809702252E1,-4.194926703E0,-4.561825159E0,1.912877107E1
1.211763379E1,-1.906370058E1,-5.014081562E0,-4.793103004E0,2.028643710E1
1.212762479E1,-1.951307781E1,-5.702050338E0,-4.985116210E0,2.093143491E1
1.213761579E1,-1.961782250E1,-6.218511508E0,-4.879050057E0,2.115027126E1
1.214760679E1,-1.922654904E1,-6.386058210E0,-4.391545469E0,2.072987215E1
1.215759779E1,-1.828288679E1,-6.197915275E0,-3.587624652E0,1.963540562E1
1.216758879E1,-1.697247665E1,-5.988255172E0,-2.632700661E0,1.818942760E1
1.217757979E1,-1.553669284E1,-5.925881753E0,-1.771197635E0,1.672250101E1
1.218757079E1,-1.400406979E1,-5.756193216E0,-9.875374210E-1,1.517309992E1
1.219756179E1,-1.264373378E1,-5.314121493E0,-3.377702594E-1,1.371925581E1
1.220755279E1,-1.147192838E1,-4.873762420E0,1.199240176E-1,1.246487395E1
1.221754379E1,-1.042201520E1,-4.718689583E0,3.921821094E-1,1.144719350E1
1.222753479E1,-9.684495363E0,-4.796661619E0,5.465801410E-1,1.082109805E1
1.223752579E1,-9.355567848E0,-4.877592346E0,6.852936745E-1,1.057294587E1
1.224751679E1,-9.245338477E0,-4.983077871E0,6.492631316E-1,1.052277963E1
1.225750779E1,-9.392175511E0,-5.041091605E0,4.303597498E-1,1.066821330E1
1.226749879E1,-9.913738961E0,-5.017364189E0,1.791505380E-1,1.111252710E1
1.227748979E1,-1.043881659E1,-5.088217825E0,-2.846775413E-2,1.161290932E1
1.228748079E1,-1.085672177E1,-5.184438436E0,-2.892184889E-1,1.203455262E1
1.229747179E1,-1.101458490E1,-5.179591094E0,-5.877445026E-1,1.218583965E1
1.230746279E1,-1.050045326E1,-5.235679926E0,-1.005642666E0,1.177638230E1
1.231745379E1,-9.449827888E0,-4.692698709E0,-1.433748972E0,1.064783097E1
1.232744479E1,-7.334703460E0,-4.002572604E0,-2.076363820E0,8.609863472E0
1.233743579E1,-4.508047147E0,-4.364233124E0,-2.975253943E0,6.944145439E0
1.234742679E1,-2.362231854E0,-4.559521356E0,-3.905265287E0,6.451392973E0
1.235741779E1,2.269795561E-1,-3.980047959E0,-4.606062269E0,6.091642726E0
1.236740879E1,5.239060786E0,-2.349298983E0,-3.788468324E0,6.878913858E0
1.237739979E1,1.374911365E1,3.517034434E-1,-1.888885714E0,1.388271266E1
1.238739079E1,1.369409018E1,6.822085373E-1,-1.664888238E0,1.381178364E1
1.239738179E1,1.367126967E1,9.537292586E-1,-1.408856352E0,1.377672276E1
1.240737279E1,1.367626670E1,1.111205740E0,-1.187175543E0,1.377259724E1
1.241736379E1,1.369236759E1,1.156717250E0,-1.046498551E0,1.378093191E1
1.242735479E1,1.370109748E1,1.149179458E0,-1.004729404E0,1.378586838E1
1.243734579E1,1.369298623E1,1.145773894E0,-1.053372538E0,1.378115609E1
1.244733679E1,1.366833904E1,1.172943859E0,-1.172185621E0,1.376856233E1
1.245732779E1,1.363175418E1,1.236001694E0,-1.344189509E0,1.375351838E1
1.246731879E1,1.225816838E1,2.933905650E0,-3.017833368E0,1.296062547E1
1.247730979E1,9.303296079E0,2.709059451E0,-7.719285066E-1,9.720400952E0
1.248730079E1,6.624704130E0,2.569923200E0,1.163867226E0,7.200402557E0
1.249729179E1,4.310272679E0,2.670537994E0,2.566325408E0,5.682978959E0
1.250728279E1,2.946389163E0,2.970814445E0,3.430948509E0,5.410947721E0
1.251727379E1,2.838691052E0,3.523391527E0,3.981893048E0,6.027265299E0
1.252726479E1,3.223489882E0,4.106249292E0,3.976068637E0,6.562110337E0
1.253725579E1,3.203860195E0,5.145947385E0,3.966213740E0,7.244055912E0
1.254724679E1,4.731789100E-1,5.181722404E0,3.496715067E0,6.269063855E0
1.255723779E1,-3.196272263E0,3.300382522E0,2.307695459E0,5.141414154E0
1.256722879E1,-6.849638915E0,1.410472961E0,1.475334955E0,7.147279235E0
1.257721979E1,-1.006650566E1,4.412089661E-1,7.700554973E-1,1.010555228E1
1.258721079E1,-1.238925594E1,-5.199899644E-1,-2.336868972E-1,1.240236517E1
1.259720179E1,-1.415641549E1,-1.886005375E0,-1.472268090E0,1.435718249E1
1.260719279E1,-1.624155832E1,-3.137009563E0,-2.764979298E0,1.677123001E1
1.261718379E1,-1.806280695E1,-3.885676238E0,-4.233529728E0,1.895484763E1
1.262717479E1,-1.929704425E1,-4.009474072E0,-5.382605837E0,2.043096289E1
1.263716579E1,-1.968375336E1,-3.755270757E0,-5.627576106E0,2.081398130E1
1.264715679E1,-1.898132501E1,-3.334013953E0,-5.066874903E0,1.992685548E1
1.265714779E1,-1.717430616E1,-3.016783792E0,-4.124391448E0,1.791838110E1
1.266713879E1,-1.489723081E1,-2.745703366E0,-3.014164240E0,1.544511441E1
1.267712988E1,-1.283906353E1,-2.342827869E0,-1.859463109E0,1.318286759E1
1.268712088E1,-1.108187699E1,-2.015126661E0,-7.361445701E-1,1.128763226E1
1.269711188E1,-9.693290745E0,-1.834871475E0,2.864469087E-1,9.869584116E0
1.270710288E1,-8.890723559E0,-1.658705246E0,1.153580804E0,9.117401887E0
1.271709388E1,-8.423331054E0,-1.616115296E0,1.745654658E0,8.752807828E0
1.272708488E1,-8.085650257E0,-1.792048075E0,2.022274736E0,8.525184543E0
1.273707588E1,-8.058427375E0,-2.015385985E0,2.059886366E0,8.558222027E0
1.274706688E1,-8.269833457E0,-2.194602999E0,1.880614243E0,8.760316071E0
1.275705788E1,-8.779526474E0,-2.355423356E0,1.452025030E0,9.205242039E0
1.276704888E1,-9.526249242E0,-2.611496319E0,8.585349798E-1,9.914959403E0
1.277703987E1,-9.967561412E0,-2.829789836E0,3.520877516E-1,1.036744698E1
1.278703088E1,-9.893526306E0,-2.754112247E0,-1.707569696E-4,1.026971261E1
1.279702188E1,-9.431160067E0,-2.291085127E0,-2.823982783E-1,9.709562300E0
1.280701288E1,-8.548849139E0,-1.830925920E0,-6.499987113E-1,8.766847190E0
1.281700388E1,-7.371443270E0,-1.604916563E0,-9.907849646E-1,7.608915028E0
1.282699488E1,-5.400415871E0,-1.711694322E0,-1.248743069E0,5.801185076E0
1.283698588E1,-2.334804904E0,-2.386264641E0,-1.631922805E0,3.716011965E0
1.284697688E1,2.273645952E0,-3.132915342E0,-1.241480827E0,4.065205912E0
1.285696788E1,1.011946038E1,-3.089935969E0,-2.310246233E-1,1.058322045E1
1.286695888E1,1.009641767E1,-2.847482926E0,-2.573943965E-1,1.049342941E1
1.287694988E1,1.008313280E1,-2.656668691E0,-2.681147182E-1,1.043069226E1
1.288694088E1,1.007807613E1,-2.520725020E0,-2.371724224E-1,1.039124265E1
1.289693188E1,1.008067229E1,-2.441507235E0,-1.452634748E-1,1.037313901E1
1.290692288E1,1.009212348E1,-2.423004744E0,1.642957963E-2,1.037892953E1
1.291691388E1,1.011260277E1,-2.454523137E0,2.233696313E-1,1.040861722E1
1.292690488E1,1.013945552E1,-2.507237540E0,4.379355486E-1,1.045402247E1
1.293689588E1,1.016843198E1,-2.557513947E0,6.331495209E-1,1.050422605E1
1.294688688E1,1.019493390E1,-2.605461992E0,7.882995410E-1,1.055208632E1
1.295687788E1,1.021415253E1,-2.667989485E0,8.816664188E-1,1.059360257E1
1.296686888E1,1.022234799E1,-2.760639786E0,8.948964751E-1,1.062630557E1
1.297685988E1,1.368118070E1,2.617261381E0,-1.369716114E0,1.399645972E1
1.298685088E1,8.752129930E0,2.821545846E0,-1.466465167E0,9.311896658E0
1.299684188E1,4.139115322E0,2.245416472E0,-1.267464684E0,4.876539501E0
1.300683288E1,5.006280792E-1,1.192967649E0,-5.884136434E-1,1.421277911E0
1.301682388E1,-2.276552019E0,1.354595214E-1,2.144513118E-1,2.290639155E0
1.302681488E1,-4.419857102E0,-7.621813443E-1,9.525921214E-1,4.585137834E0
1.303680588E1,-6.274015617E0,-1.188198659E0,1.590673038E0,6.580678440E0
1.304679688E1,-7.952502725E0,-1.339908763E0,1.778233590E0,8.258315190E0
1.305678788E1,-9.682755817E0,-1.572386456E0,1.308529680E0,9.896484694E0
1.306677888E1,-1.116247267E1,-2.307990158E0,-2.747844178E-2,1.139861263E1
1.307676988E1,-1.253447739E1,-3.785443559E0,-1.429410923E0,1.317140547E1
1.308676088E1,-1.428225108E1,-5.238039277E0,-2.346596984E0,1.539240945E1
1.309675188E1,-1.592523097E1,-6.057096781E0,-3.105439861E0,1.731892490E1
1.310674288E1,-1.718673500E1,-6.676745519E0,-4.055577906E0,1.887883743E1
1.311673388E1,-1.851684325E1,-7.467501329E0,-4.936413581E0,2.056709116E1
1.312672488E1,-1.909708584E1,-7.453358084E0,-5.461811635E0,2.121515074E1
1.313671587E1,-1.882914771E1,-7.061287072E0,-5.450027157E0,2.083509958E1
1.314670688E1,-1.761900562E1,-6.623706011E0,-4.897826051E0,1.944971826E1
1.315669788E1,-1.600298958E1,-6.171437913E0,-4.023524639E0,1.761735145E1
1.316668888E1,-1.446176411E1,-5.752357442E0,-3.175181941E0,1.588439541E1
1.317667988E1,-1.309853957E1,-5.359335673E0,-2.478984379E0,1.436800547E1
1.318667088E1,-1.205604417E1,-5.120400900E0,-1.868689431E0,1.323097527E1
1.319666188E1,-1.139890016E1,-5.117915833E0,-1.365128388E0,1.256946948E1
1.320665288E1,-1.111174691E1,-5.286141981E0,-9.217503977E-1,1.233952350E1
1.321664388E1,-1.144806238E1,-5.548946843E0,-2.302820635E-1,1.272407062E1
1.322663488E1,-1.214915056E1,-5.606417956E0,3.475842261E-1,1.338486445E1
1.323662588E1,-1.263479924E1,-5.551506754E0,6.168467528E-1,1.381440838E1
1.324661688E1,-1.310319863E1,-5.333782171E0,8.246258068E-1,1.417120511E1
1.325660788E1,-1.335255899E1,-5.034605289E0,9.188817537E-1,1.429973516E1
1.326659888E1,-1.322504057E1,-4.820550711E0,8.580309498E-1,1.410232692E1
1.327658988E1,-1.269253464E1,-4.774843318E0,5.881363757E-1,1.357370505E1
1.328658088E1,-1.171605431E1,-4.470041707E0,3.605323370E-1,1.254500638E1
1.329657188E1,-1.016542300E1,-3.798037292E0,4.908328235E-1,1.086286468E1
1.330656288E1,-8.211833171E0,-2.918060573E0,5.930469040E-1,8.735043569E0
1.331655388E1,-5.629874647E0,-2.152496322E0,1.944223324E-1,6.030466731E0
1.332654488E1,-2.572762608E0,-2.565790973E0,-3.493477098E-1,3.650265001E0
1.333653588E1,3.465457606E-1,-4.256230958E0,-9.061500263E-1,4.365398470E0
1.334652688E1,3.880032797E0,-5.955834700E0,-1.000522918E0,7.178277481E0
1.335651788E1,9.941227891E0,-5.958406890E0,2.455398246E-1,1.159270954E1
1.336650888E1,9.918573439E0,-5.586308212E0,3.139673408E-1,1.138786696E1
1.337649988E1,9.916297703E0,-5.229395338E0,4.547006122E-1,1.121990590E1
1.338649088E1,9.933315439E0,-4.942211096E0,6.510033361E-1,1.111395571E1
1.339648188E1,9.961014869E0,-4.768516631E0,8.669187176E-1,1.107755010E1
1.340647288E1,9.988181033E0,-4.708413394E0,1.057310053E0,1.109282748E1
1.341646388E1,1.000800076E1,-4.714085778E0,1.191653487E0,1.112666715E1
1.342645487E1,1.001924144E1,-4.729474480E0,1.265323580E0,1.115142017E1
1.343644588E1,1.002189725E1,-4.729577683E0,1.281453417E0,1.115569148E1
1.344643688E1,1.001460343E1,-4.723925765E0,1.235559937E0,1.114156025E1
1.345642788E1,9.996205752E0,-4.731460779E0,1.118250904E0,1.111581466E1
1.346641888E1,9.969686290E0,-4.764943105E0,9.350762022E-1,1.108935052E1
1.347640988E1,9.941003358E0,-4.827598945E0,7.051521344E-1,1.107368497E1
1.348640088E1,1.096448829E1,4.130912848E0,-2.305686940E0,1.194155085E1
1.349639187E1,6.752169923E0,3.925695459E0,-6.835020145E-1,7.840284339E0
1.350638288E1,3.116914437E0,3.382066371E0,8.868822813E-1,4.684024842E0
1.351637388E1,-8.111140609E-2,2.630117362E0,1.975902223E0,3.290636107E0
1.352636488E1,-3.039913623E0,1.889402608E0,2.354645092E0,4.284305143E0
1.353635588E1,-5.852407395E0,1.076974020E0,2.496646478E0,6.453199904E0
1.354634688E1,-8.895703048E0,5.045504645E-1,2.221663036E0,9.182804067E0
1.355633788E1,-1.164050010E1,-3.478198689E-1,9.573312896E-1,1.168497772E1
1.356632888E1,-1.357898657E1,-1.545584281E0,-4.783624667E-1,1.367503337E1
1.357631988E1,-1.524156282E1,-2.617625078E0,-1.540673497E0,1.554126356E1
1.358631088E1,-1.679405237E1,-3.362079418E0,-2.379297538E0,1.729175612E1
1.359630188E1,-1.781581588E1,-3.838959031E0,-3.150499674E0,1.849504123E1
1.360629288E1,-1.867384683E1,-4.542750372E0,-3.621146740E0,1.955663162E1
1.361628388E1,-1.896974986E1,-4.779017646E0,-3.843728020E0,1.993651586E1
1.362627488E1,-1.858563106E1,-4.638811355E0,-3.520587494E0,1.947662160E1
1.363626588E1,-1.773856949E1,-4.285168828E0,-2.777520990E0,1.845898540E1
1.364625688E1,-1.639645691E1,-3.911133553E0,-1.836925017E0,1.695626900E1
1.365624788E1,-1.480854609E1,-3.556694636E0,-1.061765412E0,1.526664534E1
1.366623888E1,-1.309530489E1,-3.108211441E0,-2.871777376E-1,1.346218629E1
1.367623038E1,-1.141816908E1,-2.521045740E0,4.498964667E-1,1.170182308E1
1.368622138E1,-9.914054711E0,-1.988342028E0,9.775386822E-1,1.015862032E1
1.369621238E1,-8.789942120E0,-1.735078507E0,1.332083434E0,9.058036551E0
1.370620338E1,-8.172079121E0,-1.662267077E0,1.547525264E0,8.481794824E0
1.371619438E1,-8.098407712E0,-1.728149556E0,1.601000390E0,8.434092163E0
1.372618538E1,-8.290824376E0,-1.921843983E0,1.374316703E0,8.620904798E0
1.373617638E1,-8.661315070E0,-2.220238946E0,1.040549521E0,9.001698896E0
1.374616738E1,-9.296616805E0,-2.541995729E0,8.853479719E-1,9.678464100E0
1.375615838E1,-1.012301081E1,-2.856527399E0,6.600113373E-1,1.053900904E1
1.376614938E1,-1.068475282E1,-3.198826327E0,3.161637012E-1,1.115779513E1
1.377614038E1,-1.104374145E1,-3.540874409E0,-5.986591347E-2,1.159765497E1
1.378613138E1,-1.070351068E1,-3.543126172E0,-5.728787608E-1,1.128924595E1
1.379612238E1,-9.398657150E0,-3.050808156E0,-1.228177242E0,9.957439729E0
1.380611338E1,-7.241735070E0,-2.403168796E0,-1.966339102E0,7.879367776E0
1.381610438E1,-4.376666644E0,-2.490838439E0,-2.921787003E0,5.822055164E0
1.382609538E1,-1.073786775E0,-4.099335544E0,-3.761902084E0,5.666522499E0
1.383608638E1,2.247690747E0,-6.388632739E0,-3.643891239E0,7.690558193E0
1.384607738E1,5.407798566E0,-8.540356643E0,-2.483747520E0,1.040917762E1
1.385606838E1,1.120716879E1,-8.378140848E0,-1.511267849E0,1.407401176E1
1.386605938E1,1.116946127E1,-7.889380277E0,-1.452594548E0,1.375169870E1
1.387605038E1,1.116777961E1,-7.467724108E0,-1.302144520E0,1.349747328E1
1.388604138E1,1.119086558E1,-7.192680439E0,-1.102360364E0,1.334860752E1
1.389603237E1,1.122184764E1,-7.094703324E0,-8.975240676E-1,1.330677381E1
1.390602338E1,1.124658136E1,-7.124847475E0,-7.434911580E-1,1.333423500E1
1.391601438E1,1.125857049E1,-7.191806281E0,-6.708336563E-1,1.337637862E1
1.392600538E1,1.125933882E1,-7.221539957E0,-6.654397461E-1,1.339276521E1
1.393599638E1,1.125381788E1,-7.192664067E0,-6.974348330E-1,1.337420086E1
1.394598738E1,1.124640712E1,-7.130742638E0,-7.439878790E-1,1.333726665E1
1.395597838E1,1.123820347E1,-7.070929130E0,-7.987879841E-1,1.330162841E1
1.396596937E1,1.122861638E1,-7.035132476E0,-8.626676457E-1,1.327852063E1
1.397596038E1,9.929066852E0,4.919306967E0,4.995979460E-1,1.109213900E1
1.398595138E1,7.772341824E0,5.191236409E0,1.190537400E0,9.422081096E0
1.399594238E1,4.939358824E0,5.206733869E0,1.540763544E0,7.340387965E0
1.400593338E1,1.895800631E0,4.957384036E0,1.723481870E0,5.580332093E0
1.401592438E1,-9.302329534E-1,4.578888796E0,1.677333598E0,4.964373470E0
1.402591538E1,-3.336917095E0,4.276010042E0,1.567321744E0,5.645863533E0
1.403590638E1,-5.609718710E0,4.094152280E0,1.534627476E0,7.112391186E0
1.404589738E1,-7.775516278E0,3.796058595E0,1.711573577E0,8.820328698E0
1.405588838E1,-9.532107568E0,3.043218470E0,1.375288510E0,1.010018177E1
1.406587938E1,-1.117198025E1,1.795548949E0,8.446699890E-1,1.134683242E1
1.407587038E1,-1.292442001E1,2.775817989E-1,-1.418967211E-1,1.292817926E1
1.408586138E1,-1.460099216E1,-1.331926582E0,-1.235776284E0,1.471360403E1
1.409585238E1,-1.595137972E1,-3.006728336E0,-2.294552672E0,1.639365432E1
1.410584338E1,-1.719411302E1,-4.292062111E0,-2.781850269E0,1.793872935E1
1.411583438E1,-1.816676343E1,-4.720748680E0,-2.910673785E0,1.899444086E1
1.412582538E1,-1.834725528E1,-4.862466769E0,-2.770492637E0,1.918178795E1
1.413581638E1,-1.781466749E1,-4.856351166E0,-2.201528149E0,1.859551695E1
1.414580738E1,-1.672165682E1,-4.594542962E0,-1.413633381E0,1.739890776E1
1.415579838E1,-1.540982697E1,-4.166637873E0,-6.580187523E-1,1.597675271E1
1.416578938E1,-1.415945370E1,-3.858053699E0,-9.159780264E-2,1.467593601E1
1.417578038E1,-1.306896903E1,-3.569706445E0,4.206218699E-1,1.355424946E1
1.418577138E1,-1.223897548E1,-3.274572912E0,9.352715722E-1,1.270393961E1
1.419576238E1,-1.161487292E1,-3.029076101E0,1.444766296E0,1.208999275E1
1.420575338E1,-1.109891344E1,-2.916864232E0,1.640003657E0,1.159239356E1
1.421574338E1,-1.046943261E1,-3.074779401E0,1.579141159E0,1.102528795E1
1.422573538E1,-1.006005267E1,-3.114582860E0,1.501424646E0,1.063764833E1
1.423572638E1,-1.007933679E1,-2.954222093E0,1.337970557E0,1.058823042E1
1.424571638E1,-9.981211152E0,-2.703994592E0,9.749051694E-1,1.038684759E1
1.425570837E1,-9.741361290E0,-2.512695331E0,6.304597286E-1,1.007994231E1
1.426569838E1,-9.725355121E0,-2.330994274E0,2.594680019E-1,1.000416864E1
1.427568938E1,-9.412089958E0,-2.214376236E0,-3.483080383E-1,9.675340717E0
1.428568038E1,-8.882865486E0,-2.144815127E0,-1.270837358E0,9.226080358E0
1.429567138E1,-8.019457437E0,-2.197832855E0,-2.003382382E0,8.553111002E0
1.430566238E1,-6.254370727E0,-2.232300583E0,-2.527740802E0,7.105616978E0
1.431565338E1,-3.334774675E0,-2.476594329E0,-2.660742738E0,4.932929507E0
1.432564438E1,1.293912810E0,-2.282586345E0,-2.177313659E0,3.409560903E0
1.433563538E1,7.695311190E0,-1.085240155E0,-7.593486607E-1,7.808467897E0
1.434562638E1,7.670748791E0,-8.589054009E-1,-6.992287588E-1,7.750292018E0
1.435561738E1,7.656738278E0,-6.376157704E-1,-5.580488698E-1,7.703480607E0
1.436560838E1,7.654814544E0,-4.398421794E-1,-3.704784143E-1,7.676385940E0
1.437559938E1,7.664267737E0,-3.033202189E-1,-1.742612059E-1,7.672246742E0
1.438559038E1,7.682357853E0,-2.540550516E-1,1.483672500E-2,7.686571816E0
1.439558137E1,7.705390036E0,-2.699909435E-1,1.900390403E-1,7.712460408E0
1.440557238E1,7.729609203E0,-3.037264908E-1,3.460135178E-1,7.743308954E0
1.441556338E1,7.751878324E0,-3.237293039E-1,4.787733798E-1,7.773393220E0
1.442555438E1,7.768156972E0,-3.224213183E-1,5.738271792E-1,7.795992296E0
1.443554538E1,7.773441101E0,-3.041862281E-1,6.086954418E-1,7.803167687E0
1.444553638E1,7.765316979E0,-2.787933785E-1,5.703551026E-1,7.791224453E0
1.445552738E1,7.746291309E0,-2.613584432E-1,4.639439638E-1,7.764572189E0
1.446551838E1,1.096926196E1,2.923138295E0,-1.769497265E0,1.148914992E1
1.447550938E1,9.093094524E0,3.711628601E0,-1.156849544E0,9.889330400E0
1.448550038E1,7.377417955E0,3.993927788E0,-3.509535380E-1,8.396482790E0
1.449549138E1,5.135990746E0,3.762522766E0,3.141721395E-1,6.374455478E0
1.450548238E1,2.011717588E0,2.812452549E0,5.653112213E-1,3.503779926E0
1.451547338E1,-1.474079558E0,1.083539931E0,7.939162302E-1,1.994309982E0
1.452546438E1,-5.288290249E0,-3.738195133E-1,1.339478992E0,5.468085474E0
1.453545538E1,-8.553024051E0,-1.191985024E0,1.633993889E0,8.788912603E0
1.454544638E1,-1.130100725E1,-2.215800617E0,1.354094692E0,1.159552110E1
1.455543738E1,-1.396636227E1,-3.612953036E0,4.784659624E-1,1.443404428E1
1.456542838E1,-1.655486500E1,-4.919427420E0,-9.285413539E-1,1.729527422E1
1.457541938E1,-1.883912774E1,-5.952265559E0,-2.643823235E0,1.993318842E1
1.458541038E1,-2.058162607E1,-6.885243781E0,-3.897375054E0,2.204993075E1
1.459540138E1,-2.159248803E1,-7.207157561E0,-4.738851367E0,2.325156708E1
1.460539238E1,-2.152854990E1,-6.884887685E0,-5.115562913E0,2.317432034E1
1.461538338E1,-2.023324428E1,-6.290563238E0,-4.738936737E0,2.171204462E1
1.462537438E1,-1.803245288E1,-5.582391747E0,-3.536104835E0,1.920511630E1
1.463536538E1,-1.543573248E1,-5.007536774E0,-2.286784061E0,1.638800302E1
1.464535638E1,-1.295063074E1,-4.245535524E0,-1.003384472E0,1.366565728E1
1.465534738E1,-1.096336913E1,-3.407898200E0,2.815141976E-1,1.148427112E1
1.466533838E1,-9.475273801E0,-2.847574142E0,1.393410201E0,9.991550635E0
1.467532867E1,-8.445987845E0,-2.639452149E0,2.248069646E0,9.129908842E0
1.468531967E1,-8.006307049E0,-2.704355658E0,2.709382217E0,8.874415140E0
1.469531067E1,-8.178446739E0,-2.954711213E0,2.860167875E0,9.154117635E0
1.470530167E1,-9.024872135E0,-3.338257569E0,2.656814579E0,9.982531961E0
1.471529267E1,-1.016314376E1,-3.706365815E0,2.156488216E0,1.103073343E1
1.472528367E1,-1.114155718E1,-3.915449967E0,1.612162725E0,1.191906513E1
1.473527467E1,-1.178369022E1,-3.926411450E0,9.665822426E-1,1.245818379E1
1.474526567E1,-1.215392890E1,-3.715388361E0,2.760459546E-1,1.271213199E1
1.475525667E1,-1.174132013E1,-3.449110253E0,-3.525297280E-1,1.224251760E1
1.476524767E1,-1.072966879E1,-3.110416426E0,-9.751085063E-1,1.121388957E1
1.477523867E1,-9.000419664E0,-2.497325632E0,-1.622084280E0,9.480260906E0
1.478522967E1,-7.191015152E0,-1.773185396E0,-2.123333334E0,7.704766694E0
