"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.477165210E-1,-9.816554785E-1,-3.113660514E-1,7.196712971E0,7.270025714E0
5.501030310E-1,-9.840483069E-1,-4.070789516E-1,7.031608582E0,7.111791869E0
5.524895420E-1,-9.529415965E-1,-5.338985324E-1,6.772884369E0,6.860401446E0
5.548760520E-1,-9.074779749E-1,-6.846463680E-1,6.423233509E0,6.523050332E0
5.572625100E-1,-8.353942037E-1,-8.620143533E-1,6.023632050E0,6.142075813E0
5.596490210E-1,-7.348956466E-1,-1.077368379E0,5.606981754E0,5.756651685E0
5.620355310E-1,-6.224330068E-1,-1.316650629E0,5.204688549E0,5.404606796E0
5.644220420E-1,-5.171487927E-1,-1.558624864E0,4.826622486E0,5.098336882E0
5.668085000E-1,-4.286143482E-1,-1.776371717E0,4.479363918E0,4.837758556E0
5.691950100E-1,-3.424727321E-1,-1.984846354E0,4.170390606E0,4.631313035E0
5.715815210E-1,-2.632105052E-1,-2.164308071E0,3.885644913E0,4.455529776E0
5.739680310E-1,-1.842473447E-1,-2.317448616E0,3.614956856E0,4.297956287E0
5.763544890E-1,-1.004985496E-1,-2.427518606E0,3.373281717E0,4.157159618E0
5.787410000E-1,-4.785645287E-3,-2.535494804E0,3.155534744E0,4.047981760E0
5.811275100E-1,1.052841991E-1,-2.659921408E0,2.987738132E0,4.001605404E0
5.835140210E-1,1.938186288E-1,-2.779562712E0,2.875275612E0,4.003841202E0
5.859004790E-1,2.560320199E-1,-2.892025232E0,2.822633505E0,4.049274286E0
5.882869890E-1,2.946162820E-1,-2.994916677E0,2.817847729E0,4.122692140E0
5.906735000E-1,3.089732230E-1,-3.090928555E0,2.832204819E0,4.203651736E0
5.930600100E-1,3.137588799E-1,-3.179463148E0,2.887239695E0,4.306226144E0
5.954465210E-1,3.185445070E-1,-3.272783279E0,2.956631422E0,4.422018811E0
5.978329790E-1,3.352942765E-1,-3.375674486E0,3.059522867E0,4.568181330E0
6.002194890E-1,3.807578981E-1,-3.492922783E0,3.232105255E0,4.774095781E0
6.026060000E-1,4.477569461E-1,-3.631706476E0,3.478565931E0,5.048781947E0
6.049925100E-1,5.362913609E-1,-3.785146236E0,3.754039526E0,5.357961666E0
6.073789690E-1,6.415755749E-1,-3.928715706E0,4.026821613E0,5.662306829E0
6.097654790E-1,7.779664397E-1,-4.110570431E0,4.287938118E0,5.990695648E0
6.121519890E-1,9.385846853E-1,-4.338187218E0,4.527220249E0,6.340073559E0
6.145385000E-1,1.110867858E0,-4.610969067E0,4.785944462E0,6.737976515E0
6.169249580E-1,1.292722464E0,-4.912764072E0,5.075475693E0,7.181005202E0
6.193114690E-1,1.470090389E0,-5.235795021E0,5.377270699E0,7.647859532E0
6.216979790E-1,1.632802367E0,-5.563910961E0,5.695516109E0,8.127856575E0
6.240844890E-1,1.788335800E0,-5.889334679E0,6.014060497E0,8.605308336E0
6.264709480E-1,1.955833435E0,-6.215057850E0,6.332305908E0,9.085721029E0
6.288574580E-1,2.142772675E0,-6.540780544E0,6.636493683E0,9.561188904E0
6.312439690E-1,2.331805706E0,-6.859025955E0,6.870990276E0,9.984691396E0
6.336304790E-1,2.576172590E0,-7.189534664E0,7.024429798E0,1.037635234E1
6.360169370E-1,2.791526794E0,-7.514958382E0,7.110571384E0,1.071575694E1
6.384034480E-1,2.913560629E0,-7.802396297E0,7.196712971E0,1.100722041E1
6.407899580E-1,3.018844843E0,-8.022536278E0,7.385746002E0,1.131475835E1
6.431764690E-1,3.090928555E0,-8.173583031E0,7.618149281E0,1.159299346E1
6.455629270E-1,3.191427231E0,-8.286046028E0,7.814360619E0,1.182827115E1
6.479494370E-1,3.327818155E0,-8.362615585E0,7.953144073E0,1.201083735E1
6.503359480E-1,3.516851187E0,-8.415258408E0,7.996214867E0,1.212947932E1
6.527224580E-1,3.720540047E0,-8.432007790E0,8.001000404E0,1.220480156E1
6.551089170E-1,3.888037682E0,-8.412865639E0,7.981858253E0,1.223123896E1
6.574954270E-1,4.069892406E0,-8.360222816E0,7.977072716E0,1.225116480E1
6.598819370E-1,4.247260094E0,-8.269295692E0,7.989036560E0,1.225745384E1
6.622684480E-1,4.424329281E0,-8.159226418E0,7.986643791E0,1.224475987E1
6.646549060E-1,4.634897232E0,-8.058428764E0,7.969893932E0,1.224498901E1
6.670414170E-1,4.826622486E0,-7.965108395E0,7.934001446E0,1.223468902E1
6.694279270E-1,5.003691196E0,-7.893323898E0,7.934001446E0,1.225927676E1
6.718144370E-1,5.178367138E0,-7.847859859E0,7.986643791E0,1.233656636E1
6.742008960E-1,5.372485161E0,-7.835896015E0,8.053643227E0,1.245496015E1
6.765874060E-1,5.568696499E0,-7.852645874E0,8.127820015E0,1.259904306E1
6.789739170E-1,5.757729530E0,-7.890930653E0,8.207082748E0,1.275830879E1
6.813604270E-1,5.959025860E0,-7.953144073E0,8.307580948E0,1.295292983E1
6.837468850E-1,6.150451660E0,-8.024929047E0,8.439186096E0,1.316994320E1
6.861333960E-1,6.315556049E0,-8.089534760E0,8.613862038E0,1.339871039E1
6.885199060E-1,6.459424496E0,-8.142476082E0,8.822337151E0,1.363296425E1
6.909064170E-1,6.593422890E0,-8.171190262E0,9.075976372E0,1.387857784E1
6.932929270E-1,6.729813576E0,-8.180761337E0,9.380164146E0,1.414930126E1
