"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.886502360E-1,6.270000339E-1,-8.403000832E0,-1.624950051E0,8.581609097E0
7.911496200E-1,2.820000052E-1,-8.548950195E0,-1.776000142E0,8.736031705E0
7.936490810E-1,9.000000544E-3,-8.671050072E0,-1.993050098E0,8.897159043E0
7.961484680E-1,-2.299500108E-1,-8.809950829E0,-2.191950083E0,9.081451193E0
7.986478660E-1,-3.520500064E-1,-8.965050697E0,-2.412000179E0,9.290523025E0
8.011472510E-1,-4.950000346E-1,-9.186000824E0,-2.602050066E0,9.560245850E0
8.036466360E-1,-4.810500145E-1,-9.423000336E0,-2.773950100E0,9.834589142E0
8.061460200E-1,-4.740000367E-1,-9.718950272E0,-2.857950211E0,1.014152601E1
8.086454100E-1,-3.799500167E-1,-1.003095055E1,-2.920050144E0,1.045423473E1
8.111447940E-1,-1.429500133E-1,-1.038495064E1,-2.950950146E0,1.079702465E1
