"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.416146190E-1,5.349000454E0,4.278000355E0,6.286950111E0,9.297248765E0
5.441130830E-1,5.631000042E0,4.399950027E0,6.343950272E0,9.555805919E0
5.466115440E-1,5.812950134E0,4.576950073E0,6.142950058E0,9.616376482E0
5.491102350E-1,6.072000504E0,4.788000107E0,5.856000423E0,9.699838973E0
5.516087270E-1,6.124050140E0,4.837950230E0,5.659050465E0,9.640259577E0
5.541071890E-1,6.234000206E0,5.025000095E0,5.335950375E0,9.622148977E0
5.566057250E-1,6.318000317E0,5.295000076E0,4.849950314E0,9.564317637E0
5.591041890E-1,6.414000511E0,5.554050446E0,4.394999981E0,9.555255294E0
5.616028790E-1,6.582000256E0,5.712000370E0,4.096050262E0,9.629501718E0
5.641013430E-1,6.744000435E0,5.815050125E0,4.048050404E0,9.781771920E0
5.665998790E-1,6.835050106E0,5.805000305E0,4.255949974E0,9.926179964E0
5.690983430E-1,6.859050274E0,5.683050156E0,4.549050331E0,1.000187426E1
5.715970330E-1,6.760950089E0,5.458050251E0,4.852950096E0,9.952481262E0
5.740954970E-1,6.510000229E0,5.122950077E0,5.106000423E0,9.731184964E0
5.765939430E-1,6.285000324E0,4.648950100E0,5.209050179E0,9.394049706E0
5.790924800E-1,5.629050255E0,4.210950375E0,5.193000317E0,8.739883416E0
5.815909430E-1,4.951050282E0,3.811050177E0,5.242950439E0,8.156318511E0
5.840896330E-1,4.450950146E0,3.430050135E0,5.377050400E0,7.777459233E0
5.865881020E-1,4.141950130E0,3.073050261E0,5.476950169E0,7.523056024E0
5.890865640E-1,3.912000179E0,2.709000111E0,5.454000473E0,7.237993380E0
5.915850250E-1,3.670050144E0,2.319000006E0,5.398050308E0,6.927191077E0
5.940835620E-1,3.286950111E0,1.942950130E0,5.406000137E0,6.618454028E0
5.965820250E-1,2.856000185E0,1.584000111E0,5.395950317E0,6.307303167E0
5.990806910E-1,2.443950176E0,1.210950017E0,5.430000305E0,6.076528262E0
6.015791550E-1,2.083050013E0,8.230500221E-1,5.401050091E0,5.847037778E0
6.040776910E-1,1.786050081E0,4.759500325E-1,5.353050232E0,5.663183743E0
6.065761550E-1,1.579950094E0,1.840500087E-1,5.239950180E0,5.476056482E0
6.090748450E-1,1.426950097E0,-5.505000427E-2,5.157000065E0,5.351062208E0
6.115732990E-1,1.282950044E0,-2.539499998E-1,5.062950134E0,5.229140989E0
6.140718350E-1,1.129950047E0,-4.429500103E-1,4.888050079E0,5.036469537E0
6.165702990E-1,9.739500284E-1,-5.890500546E-1,4.735050201E0,4.869934192E0
6.190687600E-1,7.800000310E-1,-7.249500155E-1,4.666050434E0,4.786019142E0
6.215674510E-1,5.890500546E-1,-8.520000577E-1,4.627950191E0,4.742447368E0
6.240659300E-1,3.760500252E-1,-9.739500284E-1,4.470000267E0,4.590304420E0
6.265643920E-1,2.989500165E-1,-1.020000100E0,4.318950176E0,4.447819909E0
6.290629280E-1,3.060000241E-1,-1.101000071E0,4.170000076E0,4.323741182E0
6.315613920E-1,2.820000052E-1,-1.180050015E0,3.957000256E0,4.138827499E0
6.340598430E-1,1.170000061E-1,-1.405050039E0,3.543000221E0,3.813227659E0
6.365585340E-1,8.100000024E-2,-1.506000042E0,3.313050270E0,3.640178460E0
6.390569970E-1,1.840500087E-1,-1.518000126E0,3.319950104E0,3.655169966E0
6.415555340E-1,2.029500157E-1,-1.551000118E0,3.234000206E0,3.592429179E0
6.440539870E-1,2.939999998E-1,-1.675950050E0,3.106950045E0,3.542369708E0
6.465526780E-1,3.060000241E-1,-1.792950034E0,2.956050158E0,3.470812351E0
6.490511410E-1,2.350500077E-1,-1.987050056E0,2.671050072E0,3.337382945E0
6.515496780E-1,4.095000029E-2,-2.253000021E0,2.374950171E0,3.273847020E0
6.540481410E-1,-2.700000107E-1,-2.593050241E0,2.029950142E0,3.304165120E0
6.565466180E-1,-5.160000324E-1,-2.977950096E0,1.743000031E0,3.488909846E0
6.590453080E-1,-8.590500355E-1,-3.345000267E0,1.429050088E0,3.737536341E0
6.615437710E-1,-1.093050003E0,-3.754050255E0,1.194000006E0,4.088188797E0
6.640423080E-1,-1.536000013E0,-4.216050148E0,9.720000625E-1,4.591204527E0
6.665407750E-1,-1.909950137E0,-4.695000172E0,7.819500566E-1,5.128584798E0
6.690394660E-1,-2.282999992E0,-5.214000225E0,6.319500208E-1,5.726888173E0
6.715379290E-1,-2.668950081E0,-5.794050217E0,4.710000157E-1,6.396573572E0
6.740363910E-1,-2.925000191E0,-6.277050495E0,3.730500042E-1,6.935139172E0
6.765349270E-1,-3.127950191E0,-6.730050087E0,3.870000243E-1,7.431515027E0
6.790334010E-1,-3.388950109E0,-7.221000195E0,3.780000210E-1,7.985656558E0
6.815318620E-1,-3.624000072E0,-7.728000164E0,3.180000186E-1,8.541456964E0
6.840305530E-1,-3.672000170E0,-7.981950283E0,4.039500058E-1,8.795356228E0
6.865290160E-1,-3.360000134E0,-8.149950027E0,5.530500412E-1,8.832731780E0
6.890275530E-1,-3.030000210E0,-8.122950554E0,9.550500512E-1,8.722118296E0
6.915260210E-1,-3.757950068E0,-8.806050301E0,5.809500217E-1,9.591986944E0
6.940247120E-1,-4.051949978E0,-9.258000374E0,4.330500066E-1,1.011515704E1
6.965231750E-1,-3.808050156E0,-9.646050453E0,3.300000131E-1,1.037576192E1
