"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.881809000E-1,-5.008050442E0,1.864950061E0,3.603000164E0,6.445170140E0
4.906802090E-1,-5.644950390E0,1.896000147E0,4.192049980E0,7.282414744E0
4.931796020E-1,-6.124050140E0,1.972950101E0,4.434000015E0,7.813890091E0
4.956789870E-1,-6.592950344E0,2.032950163E0,4.515000343E0,8.245308284E0
4.981781420E-1,-6.847050190E0,2.125950098E0,4.492050171E0,8.460512683E0
5.006775250E-1,-6.862050533E0,2.169000149E0,4.618050098E0,8.550946490E0
5.031769100E-1,-6.526050091E0,2.179050207E0,4.924950123E0,8.461248330E0
5.056763170E-1,-5.944950104E0,2.164050102E0,5.434950352E0,8.340517364E0
5.081756270E-1,-5.119050026E0,2.128050089E0,6.031050205E0,8.191876276E0
5.106750100E-1,-4.285050392E0,2.016000032E0,6.631950378E0,8.149152030E0
5.131741650E-1,-3.546000242E0,1.858050108E0,7.204050541E0,8.241651055E0
5.156735430E-1,-2.944950104E0,1.585050106E0,7.458000183E0,8.173547680E0
5.181729280E-1,-2.551950216E0,1.237950087E0,7.423950195E0,7.947327024E0
5.206722370E-1,-2.320050001E0,8.520000577E-1,7.153950214E0,7.568853267E0
5.231716200E-1,-2.257050037E0,4.450500309E-1,6.715950489E0,7.099037637E0
5.256710050E-1,-2.346000195E0,5.700000376E-2,6.141000271E0,6.574104520E0
5.281703890E-1,-2.728950024E0,-3.750000298E-1,5.382000446E0,6.045967421E0
5.306695450E-1,-3.001950026E0,-6.859500408E-1,4.626000404E0,5.557167548E0
5.331689280E-1,-3.154950142E0,-8.700000644E-1,3.924000263E0,5.109636834E0
5.356683120E-1,-3.451950073E0,-1.033050060E0,3.199050188E0,4.818409887E0
5.381676220E-1,-3.534000158E0,-1.162950039E0,2.467950106E0,4.464570263E0
5.406670090E-1,-3.775050163E0,-1.234050035E0,1.780950069E0,4.352661987E0
5.431663930E-1,-4.138950348E0,-1.267950058E0,1.201950073E0,4.492581809E0
5.456655490E-1,-4.249050140E0,-1.273050070E0,7.110000253E-1,4.492282784E0
5.481649320E-1,-4.182000160E0,-1.303950071E0,3.139500022E-1,4.391807798E0
5.506643400E-1,-3.961950302E0,-1.390050054E0,-1.020000055E-1,4.199963494E0
5.531637250E-1,-3.783000231E0,-1.455000043E0,-4.519500136E-1,4.078280849E0
5.556630350E-1,-3.523950100E0,-1.546050072E0,-7.840500474E-1,3.927241985E0
5.581624170E-1,-3.366000175E0,-1.708050132E0,-1.038000107E0,3.914694963E0
5.606615730E-1,-3.127050161E0,-1.890000105E0,-1.177050114E0,3.838748504E0
5.631609560E-1,-3.103050232E0,-2.368950129E0,-8.710500598E-1,3.999946707E0
5.656603400E-1,-3.343950272E0,-2.920050144E0,-2.939999998E-1,4.449172087E0
5.681596500E-1,-3.742050171E0,-3.562050104E0,6.610500216E-1,5.208466910E0
5.706590330E-1,-4.060050011E0,-4.279950142E0,2.167050123E0,6.284750237E0
5.731583930E-1,-4.429050446E0,-4.890000343E0,3.325950146E0,7.388540829E0
5.756575490E-1,-4.855050087E0,-5.139000416E0,3.217950106E0,7.767627662E0
5.781569320E-1,-5.098950386E0,-5.155950069E0,2.974050045E0,7.837607405E0
5.806563160E-1,-4.939050198E0,-5.173050404E0,3.397050142E0,7.917993243E0
5.831557010E-1,-4.479000092E0,-5.439000130E0,3.996000290E0,8.100134724E0
5.856550260E-1,-3.889950275E0,-5.908050060E0,4.518000126E0,8.393395844E0
5.881544080E-1,-3.289050102E0,-6.463050365E0,4.939050198E0,8.774000653E0
5.906537930E-1,-2.698050022E0,-6.952050209E0,5.410950184E0,9.213514960E0
5.931529490E-1,-2.200050116E0,-7.356000423E0,6.061950207E0,9.782545837E0
5.956523310E-1,-1.848000050E0,-7.704000473E0,6.673050404E0,1.035839414E1
5.981517210E-1,-1.494000077E0,-8.067000389E0,7.318950176E0,1.099434233E1
6.006511060E-1,-1.221000075E0,-8.419050217E0,7.792950153E0,1.153695453E1
6.031504150E-1,-9.670500755E-1,-8.656050682E0,8.257950783E0,1.200233937E1
6.056497980E-1,-7.900500298E-1,-8.850000381E0,8.719950676E0,1.244926607E1
6.081491880E-1,-6.559500098E-1,-9.034950256E0,9.133950233E0,1.286427780E1
6.106483440E-1,-5.700000525E-1,-9.223950386E0,9.471000671E0,1.323276292E1
6.131477260E-1,-4.999500215E-1,-9.412950516E0,9.772950172E0,1.357807580E1
6.156470360E-1,-4.429500103E-1,-9.645000458E0,9.957000732E0,1.386953864E1
6.181464180E-1,-4.549500346E-1,-9.898950577E0,9.997950554E0,1.407676161E1
6.206458120E-1,-5.479500294E-1,-1.023705006E1,1.017300034E1,1.444255445E1
6.231449680E-1,-1.039050102E0,-1.073205090E1,1.018500042E1,1.483208600E1
6.256443510E-1,-1.357050061E0,-1.129995060E1,9.558000565E0,1.486222874E1
6.281437350E-1,-1.342950106E0,-1.168005085E1,8.916000366E0,1.475541139E1
6.306431200E-1,-1.153950095E0,-1.184505081E1,8.832000732E0,1.482029239E1
6.331424250E-1,-8.659500480E-1,-1.181700039E1,8.983050346E0,1.486897983E1
6.356418070E-1,-5.700000525E-1,-1.163505077E1,8.988000870E0,1.471337712E1
6.381411920E-1,-3.160500228E-1,-1.144995022E1,8.727000237E0,1.440006183E1
6.406403480E-1,-6.900000572E-2,-1.124505043E1,8.302950859E0,1.397837305E1
6.431397300E-1,1.840500087E-1,-1.108905029E1,7.798050404E0,1.355767314E1
6.456391200E-1,4.710000157E-1,-1.094295025E1,7.150950432E0,1.308075278E1
6.481384300E-1,8.350500464E-1,-1.085205078E1,6.418950081E0,1.263595010E1
6.506378120E-1,1.246950030E0,-1.079700089E1,5.659950256E0,1.225418905E1
6.531371970E-1,1.749000072E0,-1.067505074E1,4.966050148E0,1.190283006E1
6.556365810E-1,2.358000040E0,-1.049295044E1,4.357050419E0,1.160370895E1
6.581357370E-1,3.090000153E0,-1.027995014E1,3.826050282E0,1.139579469E1
6.606351200E-1,3.844050169E0,-1.003500080E1,3.436050177E0,1.128203898E1
6.631345050E-1,4.663050175E0,-9.778950691E0,3.172050238E0,1.128865875E1
6.656338140E-1,5.566050053E0,-9.469950676E0,2.964000225E0,1.137744155E1
6.681331970E-1,6.484950542E0,-9.190050125E0,2.902050257E0,1.161608800E1
6.706325710E-1,7.021050453E0,-8.494050026E0,3.012000084E0,1.142436781E1
6.731317270E-1,8.113050461E0,-8.506050110E0,3.421050072E0,1.224246952E1
6.756311100E-1,9.190950394E0,-8.302050591E0,3.658050060E0,1.291429221E1
6.781304200E-1,1.039005089E1,-8.041049957E0,4.033950329E0,1.374352201E1
6.806298020E-1,1.156605053E1,-7.723050594E0,4.675950050E0,1.467254389E1
6.831291680E-1,1.283700085E1,-7.428000450E0,5.332050323E0,1.576053749E1
6.856285520E-1,1.378500080E1,-7.014000416E0,5.643000126E0,1.646407906E1
6.881279370E-1,1.457295036E1,-6.813000202E0,6.394950390E0,1.731136172E1
6.906270930E-1,1.529595089E1,-6.577950478E0,7.053000450E0,1.808259830E1
6.931264760E-1,1.606005096E1,-6.145050526E0,7.153950214E0,1.862433587E1
6.956257570E-1,1.646700096E1,-5.877000332E0,7.108050346E0,1.887394059E1
6.981251400E-1,1.657395172E1,-5.652000427E0,7.195050240E0,1.893171235E1
7.006245250E-1,1.648800087E1,-5.479050159E0,7.005000114E0,1.873350448E1
7.031236800E-1,1.658400154E1,-5.637000084E0,7.690050602E0,1.912960416E1
7.056230630E-1,1.625100136E1,-5.628000259E0,7.483950138E0,1.875577089E1
7.081224670E-1,1.603800011E1,-5.721000195E0,7.848000526E0,1.874935740E1
7.106218510E-1,1.550895119E1,-5.776050091E0,7.441050529E0,1.814551059E1
7.131211610E-1,1.514295101E1,-5.581950188E0,7.068000317E0,1.761884678E1
7.156205440E-1,1.473795033E1,-5.326050282E0,6.048000336E0,1.679738966E1
7.181199280E-1,1.472595024E1,-5.395050049E0,5.890050411E0,1.675269738E1
7.206190880E-1,1.480500031E1,-5.509950161E0,5.926050186E0,1.687203768E1
7.231184710E-1,1.515000057E1,-5.841000080E0,5.791950226E0,1.723909762E1
7.256178550E-1,1.576695061E1,-6.406050205E0,6.541050434E0,1.823237646E1
7.281171650E-1,1.612905121E1,-6.813000202E0,6.756000519E0,1.876717367E1
7.306165480E-1,1.644300079E1,-7.261050224E0,7.432050228E0,1.945071968E1
7.331159090E-1,1.619805145E1,-7.243950367E0,6.960000515E0,1.906025433E1
7.356152940E-1,1.590900040E1,-7.252950191E0,7.141950130E0,1.888674222E1
7.381144500E-1,1.530795097E1,-7.095000267E0,7.501050472E0,1.846451055E1
