"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.759533130E-1,1.426005077E1,-1.091700077E1,5.062950134E0,1.865913765E1
6.784520070E-1,1.571295071E1,-1.041195011E1,6.361050129E0,1.989393083E1
6.809507740E-1,1.702995110E1,-9.802050591E0,7.539000511E0,2.104604378E1
6.834493000E-1,1.825095177E1,-9.189000130E0,8.611050606E0,2.217397475E1
6.859480670E-1,1.935000038E1,-8.523000717E0,9.508950233E0,2.318370528E1
6.884468360E-1,2.030805016E1,-7.888950348E0,1.026105022E1,2.408197646E1
6.909455300E-1,2.108805084E1,-7.339950562E0,1.076400089E1,2.478799060E1
6.934443030E-1,2.170305061E1,-6.900000095E0,1.110405064E1,2.533638387E1
6.959430720E-1,2.226600075E1,-6.555000305E0,1.131705093E1,2.582282828E1
6.984416120E-1,2.280495071E1,-6.169950485E0,1.137705040E1,2.622158160E1
7.009403800E-1,2.331000137E1,-5.772000313E0,1.117095089E1,2.648513348E1
7.034391490E-1,2.383905029E1,-5.320050240E0,1.077600098E1,2.669691837E1
7.059378380E-1,2.422200203E1,-4.795050144E0,1.033095074E1,2.676614338E1
7.084366050E-1,2.453295135E1,-4.281000137E0,9.823050499E0,2.677097282E1
7.109353750E-1,2.479200172E1,-3.784950256E0,9.331950188E0,2.675919454E1
7.134339150E-1,2.500995064E1,-3.333000183E0,8.723999977E0,2.669671697E1
7.159326820E-1,2.522805214E1,-2.866050243E0,8.233050346E0,2.669179606E1
7.184313730E-1,2.546205139E1,-2.413050175E0,7.684950352E0,2.670575470E1
7.209301400E-1,2.582895088E1,-1.924950123E0,7.125000477E0,2.686272079E1
7.234289090E-1,2.639805031E1,-1.365000010E0,6.567000389E0,2.723684599E1
7.259274500E-1,2.716500092E1,-7.440000176E-1,6.052050114E0,2.784094326E1
7.284262070E-1,2.809395218E1,-1.150500029E-1,5.479950428E0,2.862364830E1
